first_name,last_name,dob,company_id,last_active,score,member_since,state
Tiffany,Castillo,1993-10-20,0,2018-12-07,62,1985,KY
Sonia,Clark,1991-02-25,20,2018-10-08,52,1991,WA
Penny,Wiggins,1992-09-28,13,2018-12-25,61,1985,DC
Renee,Chan,1988-10-14,5,2018-12-09,49,1980,IN
David,Cooper,1981-11-01,7,2018-09-25,52,1975,MO
Joshua,White,1990-04-28,12,2018-09-29,81,1985,WA
Anna,Lynch,1996-03-01,17,2018-04-12,94,1993,HI
Jamie,Johnson,1997-12-09,19,2018-09-13,92,1996,ND
Aaron,Grant,1972-06-05,20,2018-07-02,60,1970,WY
Cassandra,Moore,1996-03-19,13,2018-01-12,52,1982,NV
Michael,Young,1980-04-08,20,2018-12-05,97,2007,CA
Andrew,Fitzgerald,1991-05-31,16,2018-04-28,36,1984,IL
Katherine,Tate,1989-11-23,13,2018-11-28,77,1982,ID
Spencer,Dunlap,1998-06-24,14,2018-04-03,47,1994,KS
Brandi,Chan,1995-12-01,6,2018-03-09,52,1978,PA
Shawn,Allen,1990-08-13,1,2018-11-25,61,1982,AL
Samantha,Lynch,1981-09-01,20,2018-10-27,88,2010,ID
Lawrence,Davis,1983-06-05,9,2018-06-10,99,1978,IL
Sarah,Shannon,1982-05-30,8,2018-08-01,75,1972,AR
Amy,Anderson,1996-07-07,2,2018-02-20,82,1989,AR
Jonathan,Holland,1988-04-09,3,2018-02-06,91,1978,VA
Steven,Tyler,1980-10-26,1,2018-10-04,30,1977,HI
Nicole,Foster,1986-05-10,20,2018-06-30,81,1971,OK
Tamara,Archer,1995-03-11,12,2018-09-10,34,1982,OK
Arthur,Johnson,1997-11-05,1,2018-05-06,86,1989,NH
Cheryl,Solomon,1976-04-23,19,2018-07-16,56,1973,ND
Chelsea,White,1993-04-07,5,2018-09-04,69,1976,NV
Lori,Ramirez,1991-09-19,18,2018-08-08,50,1970,WY
John,Delacruz,1987-10-30,18,2018-09-27,45,1974,PA
Kimberly,Martinez,1995-05-12,11,2018-03-20,44,1993,NH
Thomas,Jenkins,1974-03-17,9,2018-09-17,62,1972,NV
Scott,Thompson,1993-02-03,17,2018-05-01,30,1986,DC
Becky,Schneider,1978-02-25,13,2018-04-26,35,1974,NM
Troy,Sellers,1986-09-01,20,2018-05-10,30,2004,MT
Alexis,Kidd,1994-01-15,7,2018-10-14,34,1976,WV
James,Willis,1971-11-16,20,2018-02-25,57,1985,MO
Lisa,Wells,1993-01-26,10,2018-03-01,39,1984,MI
Deborah,Thompson,1991-05-09,13,2018-05-30,58,1971,IL
Cory,Benton,1974-02-24,20,2018-10-11,97,1996,NH
Sarah,Gallagher,1997-12-04,16,2019-01-02,57,1991,NV
Kenneth,Jacobs,1991-03-28,5,2018-01-20,91,1977,MD
Angela,Owens,1990-10-13,5,2018-05-13,33,1986,DC
Michael,Ross,1992-10-04,3,2018-09-05,71,1978,LA
Travis,Fuller,1993-02-17,18,2018-04-07,33,1978,VA
Peter,Martinez,1994-10-29,9,2018-03-09,77,1984,ME
Willie,Jensen,1997-08-17,19,2018-07-12,63,1974,KY
Jeremy,Page,1995-08-15,14,2018-06-28,95,1975,NH
Mary,Jackson,1975-03-23,20,2018-06-17,87,1971,GA
Richard,Mccormick,1975-03-04,20,2018-10-25,80,2007,NM
Steven,Page,1996-03-15,20,2018-12-28,92,2001,WA
Nancy,Mcdonald,1985-05-25,4,2018-08-09,95,1984,TX
Maria,Gay,1995-01-14,16,2018-11-23,41,1993,MA
Katherine,Morris,1985-09-13,3,2018-01-18,77,1979,WI
Kelsey,Rodriguez,1991-02-10,15,2018-11-27,55,1981,MD
Keith,Jackson,1997-10-12,6,2018-08-04,62,1994,DE
Denise,Wu,1984-11-23,20,2018-11-30,63,1983,TN
Alex,Walton,1989-05-07,0,2018-06-15,52,1978,WA
Mikayla,Lester,1977-11-10,4,2018-08-18,47,1971,IA
Shannon,Everett,1978-09-08,20,2018-10-31,75,1990,MA
Glenn,Carroll,1988-09-25,3,2018-03-03,67,1983,CO
Samantha,Brown,1997-02-17,0,2018-06-02,58,1975,RI
James,Zimmerman,1977-11-08,8,2018-11-13,96,1972,TN
Joseph,Kidd,1987-11-23,19,2018-05-09,31,1970,NV
Johnny,Foster,1975-03-07,14,2018-04-29,36,1973,CA
Jessica,Bailey,1978-01-26,1,2018-05-12,49,1973,IN
Jessica,Davis,1994-10-23,9,2018-08-29,33,1984,MI
Brandon,Smith,1983-09-02,16,2018-07-13,37,1979,AK
Michael,Davenport,1983-12-01,20,2018-06-08,76,1997,KY
Russell,Holland,1984-06-28,9,2018-08-06,90,1982,MI
Kathryn,Wong,1986-09-09,2,2018-10-13,60,1983,AZ
Michael,Ruiz,1987-06-07,15,2018-03-10,88,1985,UT
Chad,Mills,1995-09-15,15,2018-12-08,33,1971,MI
Patricia,Sheppard,1991-09-07,20,2018-05-18,47,2016,ID
Jose,Gray,1984-12-24,8,2018-02-09,78,1972,VT
Michael,Johnson,1995-11-18,4,2018-09-17,62,1989,NJ
Nicholas,Hernandez,1977-03-26,18,2018-08-04,77,1976,RI
Eric,Ramos,1979-10-19,11,2018-02-07,60,1971,WI
Alex,Hayden,1996-03-08,14,2018-05-20,31,1976,NH
Ashley,Leblanc,1994-10-09,12,2018-08-17,62,1979,IL
William,Logan,1984-12-11,8,2018-06-03,66,1980,OH
Keith,Sanders,1990-01-03,4,2018-04-28,69,1986,OK
Holly,Rodriguez,1993-07-16,12,2018-06-18,74,1977,RI
John,White,1977-11-07,12,2018-09-30,82,1973,MI
Isaiah,Sullivan,1978-02-02,15,2018-08-10,80,1971,HI
John,Kramer,1982-06-06,7,2018-08-05,99,1974,AL
Michelle,Bell,1990-06-22,17,2018-04-20,65,1972,OK
Luis,Ashley,1981-01-17,17,2018-02-10,73,1973,MT
Jennifer,Rojas,1996-01-24,0,2018-11-12,94,1979,MO
Lawrence,Morton,1996-01-07,8,2018-11-30,71,1979,AL
Sandra,Cordova,1986-11-16,16,2018-02-20,87,1975,IL
Jacob,Johnson,1987-11-23,16,2018-09-18,33,1971,OH
Melody,Nguyen,1970-04-11,20,2018-01-15,35,2005,VA
Carmen,Jones,1990-12-01,13,2018-09-28,88,1975,ME
Sandra,Walton,1990-05-09,16,2018-10-05,32,1986,VT
Jonathan,Hernandez,1978-06-26,6,2018-10-05,40,1977,NJ
Jessica,Hernandez,1986-07-31,17,2018-05-06,43,1973,CA
Tonya,Nunez,1995-12-04,15,2018-10-22,49,1973,ME
Timothy,Scott,1964-05-29,20,2018-10-25,36,2003,IA
Richard,Ryan,1986-02-21,9,2018-07-31,62,1972,KY
Shaun,Erickson,1980-04-02,2,2018-11-20,38,1975,CT
Brianna,Braun,1993-05-01,6,2018-09-12,49,1975,MT
Jeffrey,Green,1981-08-10,12,2018-05-30,88,1973,KS
Robert,Howe,1995-05-30,1,2018-07-15,92,1988,CT
Johnny,Luna,1993-05-12,9,2018-08-31,98,1983,TN
Barry,Gallagher,1988-11-08,3,2018-09-10,47,1986,NH
Kevin,Edwards,1992-10-01,12,2018-10-02,61,1975,KY
Phillip,Swanson,1977-05-26,20,2018-12-22,48,1996,MN
Michael,Burns,1991-04-15,17,2018-11-25,53,1976,RI
Ann,Dillon,1981-12-31,2,2018-11-30,94,1975,WI
Robert,Maxwell,1995-06-03,17,2018-09-30,65,1987,HI
Alexandra,Booker,1989-08-25,6,2018-07-22,44,1976,MS
Christopher,Rivera,1980-03-31,1,2018-03-09,61,1975,WA
Rachel,Cummings,1997-01-12,5,2018-02-17,80,1981,MS
Jon,Rodriguez,1980-03-14,9,2018-10-16,57,1970,RI
Timothy,Dixon,1994-06-18,5,2018-04-27,81,1973,OK
Jennifer,Hayes,1992-06-24,8,2018-02-03,69,1976,DC
Jennifer,Jones,1998-10-05,20,2018-06-23,45,2016,MA
Stephanie,Baker,1971-07-17,20,2018-09-11,71,1991,ND
John,Alvarado,1975-02-21,14,2018-05-26,38,1970,AR
Kevin,Hernandez,1981-12-08,15,2018-06-29,85,1970,KY
Mary,Williams,1989-07-24,2,2019-01-01,49,1982,NC
Jeremy,Bowen,1988-10-24,11,2018-10-29,98,1973,ID
Dawn,Hancock,1996-08-20,7,2018-10-11,75,1985,SC
Javier,Fisher,1990-07-08,2,2018-08-16,58,1976,DE
Tyler,Harris,1992-06-27,19,2018-11-04,92,1974,IA
Michael,Gomez,1988-12-07,20,2018-09-28,87,1974,NH
Austin,Cross,1996-01-25,16,2018-01-30,31,1995,CT
Laura,Bruce,1987-12-21,20,2018-10-06,63,2017,MN
Mark,Williams,1996-06-26,20,2018-06-21,39,2009,ID
Aaron,George,1996-08-19,2,2018-04-04,90,1975,HI
Joe,Hanson,1985-02-07,8,2018-06-09,43,1979,CO
Rachel,Sosa,1976-10-28,14,2018-10-15,70,1972,AL
Amanda,Wheeler,1992-04-17,2,2018-12-18,84,1987,OR
Diane,Tucker,1995-03-23,7,2018-07-23,51,1973,MS
Laura,Miller,1997-07-12,4,2018-03-09,77,1981,GA
Monica,Rodriguez,1993-10-27,20,2018-08-28,61,1984,NC
David,Hayes,1992-12-19,20,2018-03-20,33,1999,PA
Lisa,Neal,1996-11-18,9,2018-11-11,80,1978,AR
Charles,Morgan,1994-04-27,4,2018-12-29,76,1977,OH
Adam,Hammond,1988-06-10,13,2018-07-10,99,1970,WY
Teresa,Dunn,1983-02-07,5,2018-01-10,77,1978,OH
Tracey,Clark,1984-08-14,7,2018-09-11,88,1981,HI
James,Guerrero,1996-11-26,7,2018-06-21,97,1990,AR
Kevin,Mcconnell,1996-11-27,13,2018-07-10,35,1993,IN
Rose,Robinson,1979-10-27,5,2018-05-01,91,1977,AL
Kerri,Shaw,1996-08-16,3,2018-09-28,44,1973,TN
Samuel,Gilbert,1985-11-11,12,2018-03-14,98,1976,GA
Erik,Kramer,1997-10-23,5,2018-07-27,62,1980,OH
Maria,Washington,1994-06-10,2,2018-05-21,35,1991,ID
Robert,Santana,1983-04-01,17,2018-11-14,34,1970,AZ
Frederick,Berry,1987-04-26,7,2018-06-09,85,1970,CA
Austin,Newman,1977-05-19,13,2018-06-05,42,1972,TX
Susan,Lamb,1993-03-15,0,2018-03-08,86,1986,CT
Katrina,Padilla,1993-08-23,16,2018-10-10,32,1970,DC
Bryan,Taylor,1990-03-28,15,2018-11-05,78,1987,WI
Joshua,Reyes,1985-05-14,20,2018-01-31,84,1992,AL
Lacey,Reeves,1987-09-23,17,2018-10-25,63,1986,MT
Jeremy,Finley,1963-01-25,20,2018-05-11,83,2013,MO
John,Smith,1994-06-09,11,2018-08-31,40,1989,IN
Billy,Ford,1979-08-20,17,2018-02-18,87,1970,CO
Jessica,Warner,1980-01-17,4,2018-07-12,68,1973,NV
Christopher,Hernandez,1996-06-29,9,2018-06-20,99,1972,CO
Edward,Hood,1971-10-05,20,2018-10-07,78,1976,VT
John,Williamson,1991-03-29,17,2018-11-27,48,1988,RI
Janice,Cox,1982-05-31,7,2018-07-22,40,1970,NC
Carlos,Yu,1992-03-28,20,2018-10-16,35,1993,OK
William,Thompson,1995-04-10,3,2018-11-30,62,1985,AK
Michael,Schwartz,1982-09-16,20,2018-01-29,35,1985,IN
Whitney,Wallace,1981-06-19,0,2018-08-04,59,1975,ID
Ralph,Grant,1989-11-22,7,2019-01-02,50,1982,CT
Melissa,Stewart,1990-06-03,2,2018-08-29,61,1974,DC
Kyle,Carlson,1998-01-05,13,2018-12-17,87,1990,MS
Sean,Rodriguez,1990-02-13,1,2018-05-05,75,1983,ID
Tammy,Miller,1994-11-22,9,2018-10-29,72,1976,MI
Samantha,Black,1996-01-09,0,2018-11-05,88,1982,OK
Antonio,Estrada,1983-09-28,15,2018-04-15,82,1976,PA
Troy,Smith,1979-09-27,19,2018-11-21,96,1975,WY
Catherine,Mitchell,1992-01-31,16,2018-07-06,98,1979,AZ
Jennifer,Jones,1994-05-22,16,2018-09-08,77,1991,UT
Jacqueline,Parker,1981-07-29,7,2018-06-26,44,1972,MS
John,Davis,1981-08-01,0,2018-03-27,93,1971,HI
Patricia,Lynch,1984-08-08,12,2018-06-18,81,1972,ID
Tiffany,Herrera,1988-07-01,5,2018-10-08,93,1977,MD
Kari,Dunn,1968-11-21,20,2018-06-28,32,2010,DC
Sheila,Sandoval,1982-11-11,20,2018-06-22,97,2013,DC
Alexis,Cervantes,1997-03-31,1,2018-01-17,71,1978,KY
Amy,Carter,1980-11-04,20,2018-03-16,65,1974,NH
Peter,Saunders,1970-04-03,20,2018-03-17,54,1992,ME
Amanda,Vaughan,1998-02-08,17,2018-12-30,92,1976,OH
Julie,Williams,1959-12-22,20,2018-02-27,82,1978,ND
Connie,Hester,1992-12-03,5,2018-03-27,45,1983,NV
Kevin,Burke,1998-08-01,2,2018-10-29,70,1993,HI
Laura,Carrillo,1962-04-18,20,2018-05-14,46,1978,WY
Samantha,Hansen,1993-07-27,0,2018-12-20,90,1980,UT
Mary,Anthony,1993-11-04,20,2018-09-18,86,2015,TN
Javier,Mahoney,1997-08-18,6,2018-01-23,63,1984,AL
Tyler,Allen,1991-08-18,10,2018-12-05,58,1979,VT
Ronald,Rodriguez,1993-02-17,13,2018-04-26,77,1972,PA
Beverly,Butler,1984-08-24,3,2018-07-21,86,1976,MO
Andrew,Hunter,1975-10-27,14,2018-12-25,40,1974,ID
Melissa,Smith,1975-06-25,2,2018-07-19,32,1973,WV
Michelle,Murphy,1992-11-30,17,2018-02-11,84,1983,IN
Erica,Blevins,1972-10-21,14,2018-12-05,49,1970,MS
Adam,Nash,1993-07-03,5,2018-06-11,91,1981,GA
John,Clark,1991-10-09,14,2018-12-25,68,1980,NM
Carol,Kelley,1993-05-20,5,2018-02-02,56,1974,MS
Rachel,Gonzales,1982-08-19,15,2018-09-20,49,1970,ND
William,Perez,1989-09-04,3,2018-11-17,49,1972,GA
Laura,Odom,1976-12-12,1,2018-07-19,63,1970,AR
Brett,Johnson,1994-06-15,8,2018-01-26,78,1984,TN
Brittany,Austin,1993-01-18,16,2018-09-30,49,1989,TX
David,Morales,1978-12-27,20,2018-03-30,65,1998,WV
Charles,Thomas,1997-07-18,8,2018-01-09,52,1995,NY
Jill,Ellison,1991-05-14,0,2018-12-27,81,1985,IN
Paula,Jackson,1991-05-02,11,2019-01-03,45,1970,LA
George,Brown,1964-03-19,20,2018-10-08,63,1989,MO
John,Beard,1991-01-10,13,2018-03-29,83,1985,MT
Laura,Diaz,1988-04-14,2,2019-01-07,41,1985,IN
Michelle,Collins,1960-08-29,20,2018-12-30,36,2000,MD
Laurie,Benjamin,1991-07-08,2,2018-10-25,43,1984,FL
Trevor,Keller,1998-11-19,2,2018-11-01,42,1997,OH
Deanna,Little,1986-05-14,20,2018-02-26,95,1985,ND
Arthur,Mccarthy,1982-12-29,13,2018-11-22,67,1975,CO
Brianna,Wilkerson,1993-05-12,11,2018-08-31,42,1979,NY
Gabrielle,Watson,1990-08-24,14,2018-02-27,35,1989,IA
Jeremy,Diaz,1985-04-15,6,2018-02-12,73,1981,NE
Joseph,Harris,1988-05-27,10,2018-07-27,63,1971,MT
Rebecca,Garcia,1990-07-29,20,2018-04-13,98,2006,NC
Elizabeth,Cooper,1963-03-30,20,2018-03-01,72,2012,OR
Jack,Good,1989-01-24,14,2018-06-25,85,1982,MI
Jon,Love,1993-04-06,17,2018-02-14,80,1986,ID
Victoria,Martinez,1982-11-07,14,2018-06-29,54,1974,ME
Thomas,Miranda,1982-04-06,9,2018-05-12,58,1975,MT
Frank,Morales,1984-11-05,4,2018-12-21,73,1976,MT
Rachel,Williams,1986-11-04,16,2018-05-28,62,1983,WI
Jennifer,Obrien,1977-10-17,20,2018-06-26,35,1985,NY
Todd,Donovan,1988-07-14,17,2018-06-22,67,1974,NV
Rachel,Moore,1983-10-16,7,2018-03-15,93,1971,CA
Steven,Wagner,1997-09-23,16,2018-09-19,57,1976,DE
George,Mcdonald,1989-03-31,9,2018-05-31,89,1970,CA
Isaac,Dillon,1997-08-30,5,2018-02-13,37,1972,ND
Monica,Duncan,1996-04-29,8,2018-09-22,41,1985,KS
Troy,Sherman,1977-03-28,20,2018-09-14,74,1970,AK
Peter,Brown,1985-04-30,12,2018-07-23,84,1973,CA
Jonathan,Poole,1994-11-05,15,2018-08-01,51,1977,NH
Justin,Tucker,1995-07-21,16,2018-01-28,40,1972,SD
Holly,Moreno,1997-12-21,2,2018-04-15,69,1972,FL
George,Johnson,1992-11-18,20,2018-01-21,45,1981,HI
Katherine,Nguyen,1984-06-11,18,2018-06-03,63,1974,CT
Andrea,Garcia,1981-11-30,19,2018-09-21,35,1974,AL
Vanessa,Rocha,1995-11-07,7,2018-05-09,31,1979,ID
James,Martin,1973-08-03,20,2018-03-05,94,2014,NJ
Larry,Garrett,1983-10-25,20,2018-10-25,37,1971,LA
Amanda,Reyes,1980-10-10,7,2018-08-10,45,1977,FL
Janice,Leach,1968-01-13,20,2018-01-25,33,2017,MA
Michael,Acosta,1984-08-28,1,2018-08-17,59,1978,WY
Kevin,Martin,1989-05-16,0,2018-11-06,76,1976,TN
Mark,Bender,1996-05-18,5,2018-03-29,41,1993,IN
Walter,Morris,1982-06-11,4,2018-06-29,81,1973,NY
Jennifer,Randolph,1995-09-30,6,2018-01-10,73,1975,NV
Mark,Yoder,1995-05-18,13,2018-06-19,32,1974,OR
Gregory,Phillips,1985-12-04,14,2018-10-15,40,1978,KS
Laura,Yates,1959-04-15,20,2018-12-01,43,1996,FL
Joshua,Jones,1966-05-07,20,2018-08-10,77,2012,CA
Andres,Castillo,1994-07-03,2,2018-01-13,52,1989,AK
Phillip,Johnson,1976-09-11,18,2018-12-23,40,1972,MT
Patricia,Walker,1990-09-19,0,2018-01-28,93,1983,SD
Natalie,Walker,1997-02-26,19,2018-11-26,60,1971,WV
Jamie,Miller,1996-07-11,20,2018-06-10,47,2006,KY
Linda,Brennan,1982-04-26,19,2018-05-13,73,1971,WY
Elizabeth,Simmons,1986-02-12,20,2018-03-24,91,2000,WY
Daniel,Sullivan,1993-07-26,10,2018-02-26,66,1987,GA
Joseph,Miles,1981-03-25,4,2018-04-05,92,1970,KS
Douglas,Nelson,1970-05-06,20,2018-06-05,53,2008,IN
Stephanie,Cruz,1963-02-19,20,2018-06-24,92,1982,ME
Shelby,Robles,1995-03-21,5,2018-01-13,73,1987,IL
Brian,Reid,1991-10-30,6,2018-11-24,93,1972,WA
Linda,Reed,1989-01-09,20,2018-10-09,49,1987,GA
Megan,Morris,1985-02-19,1,2018-08-13,85,1977,PA
Darius,Stanley,1960-06-11,20,2018-10-11,45,1975,MS
Helen,Cook,1998-01-05,2,2018-07-24,92,1978,SD
James,Williams,1986-05-08,12,2018-09-09,49,1975,NE
Christine,Pena,1962-03-27,20,2018-04-06,63,1990,SD
Melissa,Griffin,1993-03-14,20,2018-05-01,98,2007,NV
Elizabeth,Bruce,1990-07-22,9,2018-11-14,32,1972,NE
Colin,Webb,1982-08-19,9,2018-03-13,76,1978,KY
Kendra,Morris,1998-06-16,15,2018-11-01,60,1983,MN
James,Garcia,1988-02-22,20,2018-04-11,86,1998,AZ
Justin,Elliott,1998-02-28,6,2018-05-22,61,1980,MA
Mark,Perez,1988-05-07,12,2018-01-21,74,1983,HI
Timothy,Stephens,1989-10-19,12,2018-10-20,52,1983,MI
Donald,Beasley,1977-05-24,20,2018-07-03,54,2007,WY
Shawn,Gibson,1981-02-28,15,2018-02-13,38,1976,WY
Cheyenne,Mckinney,1998-07-08,7,2018-07-24,78,1972,ID
Carl,Smith,1997-07-21,1,2018-07-27,89,1986,VT
Aaron,Wilson,1998-07-05,19,2018-10-01,82,1991,MO
Christopher,Martinez,1974-11-29,20,2018-10-30,49,1976,GA
Jacob,Martinez,1983-11-19,20,2018-12-15,65,1982,NM
Daniel,Green,1991-12-02,15,2018-03-21,81,1979,MO
Jodi,Franklin,1992-10-16,9,2018-09-25,53,1977,NM
Christopher,Brown,1998-03-13,8,2018-09-02,77,1994,AL
John,Holmes,1992-09-08,19,2018-03-10,40,1971,AR
Alyssa,Roy,1978-11-01,20,2018-03-24,72,2016,DC
Justin,Edwards,1990-08-23,11,2018-06-07,86,1979,AZ
Eric,Hobbs,1996-10-31,10,2018-02-24,55,1990,MO
Cheryl,Savage,1980-05-09,2,2018-01-23,76,1972,TN
Phillip,Hamilton,1982-08-31,15,2018-08-17,51,1977,CO
Laurie,Adams,1988-02-11,19,2018-05-16,72,1974,WA
Michael,Stone,1995-09-12,11,2018-05-16,99,1984,VT
Catherine,Wallace,1996-09-08,5,2018-11-15,97,1972,OR
Erik,Mckinney,1988-03-01,16,2018-07-11,89,1985,WV
Patrick,Douglas,1979-11-05,19,2018-11-23,38,1973,FL
Andre,Reeves,1967-01-07,20,2018-04-12,94,2016,MO
Heather,Hall,1986-01-16,20,2018-03-21,54,2001,WY
Daniel,Sanchez,1996-01-12,12,2018-02-19,40,1972,SD
Jennifer,Duncan,1997-06-27,5,2018-01-13,44,1976,MT
Christina,Thomas,1984-02-14,8,2018-11-07,92,1971,KY
Julia,Howard,1985-07-22,20,2018-09-24,86,2011,NY
Allison,Underwood,1979-05-28,20,2018-03-19,48,1988,WV
Mark,Black,1993-08-16,16,2018-05-27,70,1987,LA
Joel,Ward,1968-04-29,20,2018-03-26,45,2009,WI
Audrey,Burns,1992-04-23,10,2018-08-25,89,1977,OH
Brooke,Robinson,1986-09-17,14,2018-09-26,63,1978,KS
John,Gray,1995-03-13,14,2018-10-11,97,1994,MS
Timothy,Curtis,1997-12-03,17,2018-06-30,90,1995,CA
Bradley,Patterson,1974-03-23,16,2018-09-01,99,1970,SC
Nicole,Moses,1972-07-26,20,2018-02-25,35,2002,MD
Kristina,Jones,1985-08-17,0,2018-07-06,52,1975,AZ
Deanna,Holmes,1989-12-23,5,2019-01-07,76,1970,IL
Taylor,Tucker,1984-10-11,8,2018-03-13,45,1972,VT
Larry,Carpenter,1991-02-11,8,2018-03-26,66,1975,SD
Amanda,Moore,1987-06-24,8,2018-03-03,76,1986,WA
Jeanne,Reeves,1991-09-16,20,2019-01-08,86,1979,TX
Christina,White,1998-06-07,6,2018-04-23,77,1974,MA
Elizabeth,Garcia,1982-06-01,6,2018-12-20,48,1977,ID
Lori,Jackson,1993-04-25,16,2018-09-03,81,1986,IA
Tiffany,Pennington,1991-06-02,10,2018-05-25,74,1982,SD
Cody,Tucker,1995-03-19,19,2018-07-03,77,1984,MT
Melanie,Murphy,1986-05-13,4,2018-07-08,56,1980,WA
William,Middleton,1996-11-12,12,2018-11-13,97,1983,KS
Cheryl,Steele,1982-10-31,20,2018-11-09,43,1996,CO
Justin,Gardner,1978-08-20,2,2018-02-15,42,1972,PA
Eileen,Alvarez,1998-10-21,8,2018-08-12,31,1997,KY
Jennifer,Pittman,1996-01-29,5,2018-04-19,89,1994,NM
Anthony,Mejia,1988-09-17,18,2018-04-17,48,1971,MD
Edward,Gray,1993-04-18,9,2019-01-04,79,1981,MD
Desiree,Mitchell,1986-04-21,5,2018-08-23,32,1980,GA
Jennifer,Reynolds,1980-11-09,14,2018-02-03,52,1974,AK
Andrew,Gill,1980-11-04,20,2018-11-19,34,2013,MA
Tammie,Ortiz,1994-08-26,13,2018-04-20,93,1975,WA
Ashley,Mendoza,1998-03-06,16,2018-07-31,42,1974,GA
John,Jennings,1994-11-30,20,2018-11-02,38,2004,GA
David,Moore,1981-10-16,20,2018-11-29,68,1971,OR
Thomas,Jones,1988-02-23,20,2019-01-09,57,2017,VA
Christopher,Mathews,1998-04-01,13,2018-09-04,52,1972,ID
Ann,Wise,1994-04-23,7,2018-04-12,32,1971,ID
Patricia,Middleton,1980-04-11,6,2018-04-19,77,1972,DE
Wanda,Camacho,1996-06-25,3,2018-11-15,56,1985,MO
Caitlin,Clark,1995-01-08,4,2018-11-27,97,1989,MS
Lisa,Harding,1993-03-07,11,2018-06-02,96,1973,DE
Chris,Shepherd,1978-03-08,4,2018-09-30,44,1973,NY
Laura,Kelly,1981-08-01,8,2018-12-10,81,1977,NH
David,Perry,1994-12-13,6,2018-12-12,36,1993,IA
Richard,Payne,1993-11-21,18,2018-11-10,53,1973,OK
Leah,Torres,1996-08-03,13,2019-01-06,59,1974,MS
Michael,Barr,1987-07-24,2,2018-03-05,98,1981,TN
Douglas,Gomez,1981-06-05,5,2018-07-10,81,1977,AK
Kevin,Bailey,1962-12-26,20,2018-06-03,76,1984,ME
Tiffany,Campbell,1993-12-08,11,2018-05-11,51,1982,WI
Michelle,Brennan,1991-11-14,19,2018-01-29,88,1972,MD
Anthony,Sexton,1988-10-08,11,2018-10-16,75,1985,CO
Amanda,Price,1995-10-29,9,2018-06-08,53,1988,MS
Sonya,Howard,1996-01-14,16,2018-04-18,59,1984,NJ
Michael,Moyer,1990-06-27,10,2018-06-18,74,1985,NE
Ellen,Yates,1977-02-13,20,2018-07-29,52,2005,WV
Micheal,Chung,1984-10-23,7,2018-03-15,82,1983,WA
Keith,Holmes,1970-03-16,20,2018-05-12,43,1993,PA
Edward,Lin,1983-05-02,15,2018-08-25,40,1982,RI
Tyler,Webster,1986-07-30,2,2018-09-26,53,1982,MT
David,Lopez,1994-05-13,16,2018-11-10,60,1974,MD
Dylan,Mccarthy,1997-10-02,11,2018-11-07,33,1988,WI
Christina,Turner,1981-01-26,16,2018-08-09,37,1973,ID
James,Roberson,1989-10-03,0,2018-12-20,98,1986,LA
Stephanie,Hull,1985-08-21,10,2018-06-20,67,1980,FL
Christopher,Ford,1991-02-05,11,2018-12-01,88,1975,DC
Heidi,Lowe,1974-06-22,10,2018-01-16,36,1973,CO
Joseph,Smith,1997-04-23,7,2018-12-08,80,1996,MD
Danielle,Owens,1992-12-07,9,2018-08-24,35,1988,KY
Christopher,Mack,1997-07-04,7,2018-11-06,95,1979,DE
Jamie,Burnett,1992-03-04,13,2018-02-11,43,1980,TX
John,Hampton,1990-11-07,2,2018-05-19,81,1973,WA
Jamie,Conrad,1959-08-30,20,2018-05-09,30,2011,RI
Scott,Walker,1959-06-11,20,2018-01-21,51,1977,SC
Samuel,Collins,1984-06-10,0,2018-07-24,38,1972,SC
Jennifer,Wilson,1984-07-10,6,2018-03-30,43,1972,NC
Paul,Molina,1992-11-07,5,2018-02-18,38,1991,SC
Kelly,Myers,1978-06-23,20,2018-04-16,82,1996,CT
Jane,Kennedy,1998-02-14,16,2018-02-26,47,1996,KS
Nicolas,Johnson,1982-06-28,0,2019-01-05,75,1970,AZ
Tanya,Smith,1984-01-06,10,2018-12-24,40,1970,MA
John,Hood,1961-10-11,20,2018-05-29,88,2007,LA
Patricia,Rose,1995-05-02,1,2018-05-08,46,1970,WV
Jonathan,Hinton,1985-03-26,12,2018-09-26,99,1974,HI
Phillip,Sheppard,1987-08-02,15,2018-06-04,61,1970,HI
Charles,Willis,1999-01-02,6,2018-10-13,58,1987,NY
Melissa,Williams,1986-04-23,1,2018-03-29,80,1976,ID
Christopher,Harvey,1994-10-12,17,2018-03-06,54,1979,VA
Matthew,Ramirez,1995-02-22,1,2018-05-06,91,1973,TN
Robert,Williams,1991-02-08,8,2018-06-13,58,1974,MT
Kimberly,Mercado,1994-03-18,15,2018-12-02,56,1990,WA
Matthew,Washington,1986-01-13,0,2018-11-21,74,1982,MI
Charles,Williams,1996-01-19,9,2018-05-16,34,1991,NJ
Jennifer,Vincent,1998-11-24,0,2018-04-19,31,1987,WY
Tyler,Cole,1987-05-14,9,2018-08-30,85,1982,CO
Christine,Manning,1985-05-05,18,2018-02-17,85,1977,DC
Catherine,Carter,1993-01-14,14,2018-01-13,70,1971,IL
Brian,Brown,1993-06-30,12,2018-08-21,70,1977,NJ
Christopher,Mason,1995-10-18,16,2018-04-22,84,1987,NV
Randy,Pennington,1997-11-18,15,2018-12-16,99,1984,WY
